Nama Produk,SKU Induk,Bulan,Tahun,Total_Terjual,Total_Transaksi,Rata_Harga,Total_Diskon,Ada_Event,Lag_1,Lag_2,Rolling_Mean_3,Produk_Encoded,Lag_3,Rolling_Mean_6,Tren,Kategori,Kategori_Encoded
Jaket Wanita Formal Murah,JAK-015,11,2024,0.0,0.0,323555.55555555556,0.0,0.0,4.0,4.0,2.6666666666666665,36,0.0,3.6666666666666665,0.0,Jaket,6
Jaket Wanita Formal Murah,JAK-015,12,2024,0.0,0.0,323555.55555555556,0.0,0.0,0.0,4.0,2.6666666666666665,36,4.0,3.5,-4.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,1,2024,3.0,2.0,70450.0,103700.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,2,2024,7.0,2.0,75900.0,212500.0,0.0,3.0,0.0,3.0,37,0.0,3.0,3.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,3,2024,2.0,1.0,76100.0,57800.0,1.0,7.0,3.0,5.0,37,0.0,5.0,4.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,4,2024,4.0,1.0,83900.0,84400.0,1.0,2.0,7.0,4.0,37,3.0,4.0,-5.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,5,2024,6.0,3.0,84200.0,80100.0,0.0,4.0,2.0,4.333333333333333,37,7.0,4.0,2.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,6,2024,5.0,2.0,77150.0,140100.0,0.0,6.0,4.0,4.0,37,2.0,4.4,2.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,7,2024,0.0,0.0,82490.0,0.0,0.0,5.0,6.0,5.0,37,4.0,4.5,-1.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,8,2024,0.0,0.0,82490.0,0.0,0.0,0.0,5.0,3.6666666666666665,37,6.0,4.0,-5.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,9,2024,11.0,4.0,85300.0,286400.0,1.0,0.0,0.0,1.6666666666666667,37,5.0,2.8333333333333335,0.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,10,2024,10.0,3.0,93566.66666666667,116200.0,1.0,11.0,0.0,3.6666666666666665,37,0.0,4.333333333333333,11.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,11,2024,9.0,3.0,78733.33333333333,183000.0,1.0,10.0,11.0,7.0,37,0.0,5.333333333333333,-1.0,Jaket,6
Jaket Wanita Polos Bahan Adem,JAK-084,12,2024,1.0,1.0,99600.0,5400.0,1.0,9.0,10.0,10.0,37,11.0,5.833333333333333,-1.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,1,2024,5.0,2.0,268450.0,561100.0,1.0,0.0,0.0,0.0,38,0.0,0.0,0.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,2,2024,11.0,4.0,279950.0,1171500.0,0.0,5.0,0.0,5.0,38,0.0,5.0,5.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,3,2024,6.0,2.0,296300.0,562200.0,1.0,11.0,5.0,8.0,38,0.0,8.0,6.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,4,2024,14.0,3.0,321400.0,891400.0,1.0,6.0,11.0,7.333333333333333,38,5.0,7.333333333333333,-5.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,5,2024,13.0,3.0,304133.3333333333,1135900.0,1.0,14.0,6.0,10.333333333333334,38,11.0,9.0,8.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,6,2024,3.0,1.0,251400.0,415800.0,0.0,13.0,14.0,11.0,38,6.0,9.8,-1.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,7,2024,10.0,2.0,311850.0,781500.0,0.0,3.0,13.0,10.0,38,14.0,8.666666666666666,-10.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,8,2024,3.0,1.0,362600.0,82200.0,0.0,10.0,3.0,8.666666666666666,38,13.0,9.5,7.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,9,2024,3.0,1.0,314800.0,225600.0,0.0,3.0,10.0,5.333333333333333,38,3.0,8.166666666666666,-7.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,10,2024,3.0,2.0,255600.0,406400.0,0.0,3.0,3.0,5.333333333333333,38,10.0,7.666666666666667,0.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,11,2024,14.0,4.0,329350.0,920400.0,1.0,3.0,3.0,3.0,38,3.0,5.833333333333333,0.0,Jaket,6
Jaket Wanita Polos Import,JAK-011,12,2024,6.0,3.0,289733.3333333333,524900.0,1.0,14.0,3.0,6.666666666666667,38,3.0,6.0,11.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,1,2024,5.0,2.0,211700.0,200100.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,2,2024,0.0,0.0,191716.66666666666,0.0,0.0,5.0,0.0,5.0,39,0.0,5.0,5.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,3,2024,12.0,3.0,197400.0,715800.0,1.0,0.0,5.0,2.5,39,0.0,2.5,-5.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,4,2024,4.0,1.0,201600.0,205600.0,1.0,12.0,0.0,5.666666666666667,39,5.0,5.666666666666667,12.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,5,2024,5.0,2.0,212700.0,134300.0,0.0,4.0,12.0,5.333333333333333,39,0.0,5.25,-8.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,6,2024,2.0,1.0,179800.0,146400.0,1.0,5.0,4.0,7.0,39,12.0,5.2,1.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,7,2024,0.0,0.0,191716.66666666666,0.0,0.0,2.0,5.0,3.6666666666666665,39,4.0,4.666666666666667,-3.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,8,2024,0.0,0.0,191716.66666666666,0.0,0.0,0.0,2.0,2.3333333333333335,39,5.0,3.8333333333333335,-2.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,9,2024,8.0,3.0,178700.0,578900.0,1.0,0.0,0.0,0.6666666666666666,39,2.0,3.8333333333333335,0.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,10,2024,1.0,1.0,189500.0,63500.0,0.0,8.0,0.0,2.6666666666666665,39,0.0,3.1666666666666665,8.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,11,2024,4.0,2.0,201050.0,207800.0,0.0,1.0,8.0,3.0,39,0.0,2.6666666666666665,-7.0,Jaket,6
Jaket Wanita Rajut Murah,JAK-098,12,2024,5.0,1.0,153000.0,500000.0,0.0,4.0,1.0,4.333333333333333,39,8.0,2.5,3.0,Jaket,6
Kaos Wanita Casual Elegan,KAO-053,1,2024,6.0,2.0,88500.0,163800.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,2,2024,4.0,2.0,98150.0,67900.0,1.0,6.0,0.0,6.0,40,0.0,6.0,6.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,3,2024,7.0,2.0,102800.0,109600.0,1.0,4.0,6.0,5.0,40,0.0,5.0,-2.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,4,2024,1.0,1.0,86300.0,36700.0,0.0,7.0,4.0,5.666666666666667,40,6.0,5.666666666666667,3.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,5,2024,4.0,1.0,96100.0,107600.0,0.0,1.0,7.0,4.0,40,4.0,4.5,-6.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,6,2024,3.0,1.0,83300.0,119100.0,0.0,4.0,1.0,4.0,40,7.0,4.4,3.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,7,2024,3.0,1.0,91800.0,93600.0,0.0,3.0,4.0,2.6666666666666665,40,1.0,4.166666666666667,-1.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,8,2024,0.0,0.0,92625.0,0.0,0.0,3.0,3.0,3.3333333333333335,40,4.0,3.6666666666666665,0.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,9,2024,0.0,0.0,92625.0,0.0,0.0,0.0,3.0,2.0,40,3.0,3.0,-3.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,10,2024,10.0,2.0,98600.0,244000.0,0.0,0.0,0.0,1.0,40,3.0,1.8333333333333333,0.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,11,2024,4.0,2.0,86700.0,145200.0,1.0,10.0,0.0,3.3333333333333335,40,0.0,3.3333333333333335,10.0,Kaos,7
Kaos Wanita Casual Elegan,KAO-053,12,2024,3.0,1.0,94000.0,87000.0,0.0,4.0,10.0,4.666666666666667,40,0.0,3.3333333333333335,-6.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,1,2024,5.0,2.0,83700.0,112300.0,1.0,0.0,0.0,0.0,41,0.0,0.0,0.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,2,2024,2.0,1.0,93000.0,16000.0,0.0,5.0,0.0,5.0,41,0.0,5.0,5.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,3,2024,0.0,0.0,80527.77777777778,0.0,0.0,2.0,5.0,3.5,41,0.0,3.5,-3.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,4,2024,5.0,1.0,70900.0,150500.0,0.0,0.0,2.0,2.3333333333333335,41,5.0,2.3333333333333335,-2.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,5,2024,5.0,1.0,84000.0,85000.0,0.0,5.0,0.0,2.3333333333333335,41,2.0,3.0,5.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,6,2024,1.0,1.0,90800.0,10200.0,0.0,5.0,5.0,3.3333333333333335,41,0.0,3.4,0.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,7,2024,2.0,1.0,79100.0,43800.0,1.0,1.0,5.0,3.6666666666666665,41,5.0,3.0,-4.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,8,2024,0.0,0.0,80527.77777777778,0.0,0.0,2.0,1.0,2.6666666666666665,41,5.0,2.5,1.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,9,2024,6.0,2.0,75250.0,157500.0,0.0,0.0,2.0,1.0,41,1.0,2.1666666666666665,-2.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,10,2024,5.0,1.0,61900.0,195500.0,0.0,6.0,0.0,2.6666666666666665,41,2.0,3.1666666666666665,6.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,11,2024,0.0,0.0,80527.77777777778,0.0,0.0,5.0,6.0,3.6666666666666665,41,0.0,3.1666666666666665,-1.0,Kaos,7
Kaos Wanita Casual Murah,KAO-022,12,2024,3.0,1.0,86100.0,44700.0,1.0,0.0,5.0,3.6666666666666665,41,6.0,2.3333333333333335,-5.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,1,2024,7.0,2.0,203150.0,404600.0,1.0,0.0,0.0,0.0,42,0.0,0.0,0.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,2,2024,3.0,1.0,206700.0,147900.0,0.0,7.0,0.0,7.0,42,0.0,7.0,7.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,3,2024,4.0,2.0,196250.0,239000.0,1.0,3.0,7.0,5.0,42,0.0,5.0,-4.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,4,2024,8.0,3.0,204833.33333333334,351800.0,1.0,4.0,3.0,4.666666666666667,42,7.0,4.666666666666667,1.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,5,2024,3.0,1.0,163500.0,277500.0,0.0,8.0,4.0,5.0,42,3.0,5.5,4.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,6,2024,0.0,0.0,193459.25925925927,0.0,0.0,3.0,8.0,5.0,42,4.0,5.0,-5.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,7,2024,2.0,1.0,169100.0,173800.0,0.0,0.0,3.0,3.6666666666666665,42,8.0,4.166666666666667,-3.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,8,2024,0.0,0.0,193459.25925925927,0.0,0.0,2.0,0.0,1.6666666666666667,42,3.0,3.3333333333333335,2.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,9,2024,1.0,1.0,208400.0,47600.0,0.0,0.0,2.0,0.6666666666666666,42,0.0,2.8333333333333335,-2.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,10,2024,5.0,1.0,203900.0,260500.0,0.0,1.0,0.0,1.0,42,2.0,2.3333333333333335,1.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,11,2024,1.0,1.0,185300.0,70700.0,0.0,5.0,1.0,2.0,42,0.0,1.8333333333333333,4.0,Kaos,7
Kaos Wanita Formal Terbaru,KAO-054,12,2024,0.0,0.0,193459.25925925927,0.0,0.0,1.0,5.0,2.3333333333333335,42,1.0,1.5,-4.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,1,2024,2.0,1.0,274300.0,85400.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,2,2024,7.0,3.0,244300.0,603700.0,0.0,2.0,0.0,2.0,43,0.0,2.0,2.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,3,2024,5.0,2.0,237950.0,500700.0,1.0,7.0,2.0,4.5,43,0.0,4.5,5.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,4,2024,6.0,2.0,223350.0,599300.0,0.0,5.0,7.0,4.666666666666667,43,2.0,4.666666666666667,-2.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,5,2024,15.0,3.0,272533.3333333333,667000.0,1.0,6.0,5.0,6.0,43,7.0,5.0,1.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,6,2024,5.0,1.0,232600.0,422000.0,0.0,15.0,6.0,8.666666666666666,43,5.0,7.0,9.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,7,2024,0.0,0.0,241075.3333333333,0.0,0.0,5.0,15.0,8.666666666666666,43,6.0,6.666666666666667,-10.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,8,2024,15.0,4.0,247875.0,1041300.0,1.0,0.0,5.0,6.666666666666667,43,15.0,6.333333333333333,-5.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,9,2024,0.0,0.0,241075.3333333333,0.0,0.0,15.0,0.0,6.666666666666667,43,5.0,7.666666666666667,15.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,10,2024,13.0,4.0,230425.0,1065300.0,1.0,0.0,15.0,5.0,43,0.0,6.833333333333333,-15.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,11,2024,17.0,5.0,249720.0,1200200.0,0.0,13.0,0.0,9.333333333333334,43,15.0,8.0,13.0,Kaos,7
Kaos Wanita Kekinian Elegan,KAO-082,12,2024,3.0,1.0,197700.0,357900.0,0.0,17.0,13.0,10.0,43,0.0,8.333333333333334,4.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,1,2024,0.0,0.0,200436.66666666666,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,2,2024,0.0,0.0,200436.66666666666,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,3,2024,5.0,2.0,192750.0,452800.0,1.0,0.0,0.0,0.0,44,0.0,0.0,0.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,4,2024,5.0,1.0,206700.0,396500.0,0.0,5.0,0.0,1.6666666666666667,44,0.0,1.6666666666666667,5.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,5,2024,0.0,0.0,200436.66666666666,0.0,0.0,5.0,5.0,3.3333333333333335,44,0.0,2.5,0.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,6,2024,0.0,0.0,200436.66666666666,0.0,0.0,0.0,5.0,3.3333333333333335,44,5.0,2.0,-5.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,7,2024,4.0,2.0,215300.0,364400.0,0.0,0.0,0.0,1.6666666666666667,44,5.0,1.6666666666666667,0.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,8,2024,8.0,3.0,200866.66666666666,691700.0,1.0,4.0,0.0,1.3333333333333333,44,0.0,2.3333333333333335,4.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,9,2024,0.0,0.0,200436.66666666666,0.0,0.0,8.0,4.0,4.0,44,0.0,3.6666666666666665,4.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,10,2024,0.0,0.0,200436.66666666666,0.0,0.0,0.0,8.0,4.0,44,4.0,2.8333333333333335,-8.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,11,2024,0.0,0.0,200436.66666666666,0.0,0.0,0.0,0.0,2.6666666666666665,44,8.0,2.0,0.0,Kaos,7
Kaos Wanita Korean Style Murah,KAO-031,12,2024,6.0,3.0,186566.66666666666,598600.0,0.0,0.0,0.0,0.0,44,0.0,2.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,1,2024,0.0,0.0,95491.66666666667,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,2,2024,0.0,0.0,95491.66666666667,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,3,2024,0.0,0.0,95491.66666666667,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,4,2024,0.0,0.0,95491.66666666667,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,5,2024,0.0,0.0,95491.66666666667,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,6,2024,0.0,0.0,95491.66666666667,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,7,2024,7.0,2.0,97650.0,131900.0,1.0,0.0,0.0,0.0,45,0.0,0.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,8,2024,5.0,2.0,98550.0,72700.0,1.0,7.0,0.0,2.3333333333333335,45,0.0,1.1666666666666667,7.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,9,2024,0.0,0.0,95491.66666666667,0.0,0.0,5.0,7.0,4.0,45,0.0,2.0,-2.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,10,2024,0.0,0.0,95491.66666666667,0.0,0.0,0.0,5.0,4.0,45,7.0,2.0,-5.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,11,2024,6.0,3.0,80966.66666666667,161400.0,0.0,0.0,0.0,1.6666666666666667,45,5.0,2.0,0.0,Kaos,7
Kaos Wanita Motif Bunga Murah,KAO-014,12,2024,2.0,1.0,104800.0,16400.0,1.0,6.0,0.0,2.0,45,0.0,3.0,6.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,1,2024,0.0,0.0,275037.5,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,2,2024,0.0,0.0,275037.5,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,3,2024,8.0,2.0,310200.0,614600.0,1.0,0.0,0.0,0.0,46,0.0,0.0,0.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,4,2024,5.0,1.0,236100.0,749500.0,0.0,8.0,0.0,2.6666666666666665,46,0.0,2.6666666666666665,8.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,5,2024,0.0,0.0,275037.5,0.0,0.0,5.0,8.0,4.333333333333333,46,0.0,3.25,-3.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,6,2024,0.0,0.0,275037.5,0.0,0.0,0.0,5.0,4.333333333333333,46,8.0,2.6,-5.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,7,2024,7.0,2.0,256000.0,852700.0,0.0,0.0,0.0,1.6666666666666667,46,5.0,2.1666666666666665,0.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,8,2024,1.0,1.0,246000.0,140000.0,1.0,7.0,0.0,2.3333333333333335,46,0.0,3.3333333333333335,7.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,9,2024,4.0,1.0,237700.0,593200.0,0.0,1.0,7.0,2.6666666666666665,46,0.0,3.5,-6.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,10,2024,1.0,1.0,232300.0,153700.0,0.0,4.0,1.0,4.0,46,7.0,2.8333333333333335,3.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,11,2024,8.0,2.0,338400.0,410000.0,0.0,1.0,4.0,2.0,46,1.0,2.1666666666666665,-3.0,Kaos,7
Kaos Wanita Oversize Elegan,KAO-059,12,2024,3.0,1.0,343600.0,127200.0,1.0,8.0,1.0,4.333333333333333,46,4.0,3.5,7.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,1,2024,0.0,0.0,111845.23809523809,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,2,2024,3.0,1.0,106200.0,116400.0,1.0,0.0,0.0,0.0,47,0.0,0.0,0.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,3,2024,6.0,2.0,98050.0,243900.0,1.0,3.0,0.0,1.5,47,0.0,1.5,3.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,4,2024,0.0,0.0,111845.23809523809,0.0,0.0,6.0,3.0,3.0,47,0.0,3.0,3.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,5,2024,2.0,1.0,111800.0,66400.0,0.0,0.0,6.0,3.0,47,3.0,2.25,-6.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,6,2024,0.0,0.0,111845.23809523809,0.0,0.0,2.0,0.0,2.6666666666666665,47,6.0,2.2,2.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,7,2024,7.0,3.0,102033.33333333333,324900.0,1.0,0.0,2.0,0.6666666666666666,47,0.0,1.8333333333333333,-2.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,8,2024,5.0,2.0,109700.0,184600.0,0.0,7.0,0.0,3.0,47,2.0,3.0,7.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,9,2024,0.0,0.0,111845.23809523809,0.0,0.0,5.0,7.0,4.0,47,0.0,3.3333333333333335,-2.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,10,2024,7.0,3.0,131033.33333333333,105500.0,1.0,0.0,5.0,4.0,47,7.0,2.3333333333333335,-5.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,11,2024,0.0,0.0,111845.23809523809,0.0,0.0,7.0,0.0,4.0,47,5.0,3.5,7.0,Kaos,7
Kaos Wanita Vintage Import,KAO-042,12,2024,1.0,1.0,124100.0,20900.0,1.0,0.0,7.0,2.3333333333333335,47,0.0,3.1666666666666665,-7.0,Kaos,7
Kemeja Wanita Basic Terbaru,KEM-089,1,2024,0.0,0.0,92685.71428571429,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,2,2024,7.0,2.0,95600.0,123500.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,3,2024,0.0,0.0,92685.71428571429,0.0,0.0,7.0,0.0,3.5,48,0.0,3.5,7.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,4,2024,5.0,2.0,91000.0,176400.0,1.0,0.0,7.0,2.3333333333333335,48,0.0,2.3333333333333335,-7.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,5,2024,1.0,1.0,89800.0,31200.0,0.0,5.0,0.0,4.0,48,7.0,3.0,5.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,6,2024,4.0,1.0,82500.0,154000.0,0.0,1.0,5.0,2.0,48,0.0,2.6,-4.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,7,2024,1.0,1.0,101500.0,19500.0,0.0,4.0,1.0,3.3333333333333335,48,5.0,2.8333333333333335,3.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,8,2024,4.0,1.0,110400.0,42400.0,0.0,1.0,4.0,2.0,48,1.0,3.0,-3.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,9,2024,0.0,0.0,92685.71428571429,0.0,0.0,4.0,1.0,3.0,48,4.0,2.5,3.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,10,2024,0.0,0.0,92685.71428571429,0.0,0.0,0.0,4.0,1.6666666666666667,48,1.0,2.5,-4.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,11,2024,0.0,0.0,92685.71428571429,0.0,0.0,0.0,0.0,1.3333333333333333,48,4.0,1.6666666666666667,0.0,Kemeja,8
Kemeja Wanita Basic Terbaru,KEM-089,12,2024,1.0,1.0,78000.0,43000.0,1.0,0.0,0.0,0.0,48,0.0,1.5,0.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,1,2024,1.0,1.0,296100.0,53900.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,2,2024,10.0,3.0,290900.0,607800.0,0.0,1.0,0.0,1.0,49,0.0,1.0,1.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,3,2024,2.0,1.0,243600.0,212800.0,1.0,10.0,1.0,5.5,49,0.0,5.5,9.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,4,2024,1.0,1.0,259300.0,90700.0,1.0,2.0,10.0,4.333333333333333,49,1.0,4.333333333333333,-8.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,5,2024,1.0,1.0,282800.0,67200.0,0.0,1.0,2.0,4.333333333333333,49,10.0,3.5,-1.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,6,2024,5.0,1.0,251600.0,492000.0,0.0,1.0,1.0,1.3333333333333333,49,2.0,3.0,0.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,7,2024,2.0,1.0,237600.0,224800.0,0.0,5.0,1.0,2.3333333333333335,49,1.0,3.3333333333333335,4.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,8,2024,2.0,1.0,295300.0,109400.0,0.0,2.0,5.0,2.6666666666666665,49,1.0,3.5,-3.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,9,2024,5.0,2.0,260700.0,427000.0,1.0,2.0,2.0,3.0,49,5.0,2.1666666666666665,0.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,10,2024,0.0,0.0,268513.3333333334,0.0,0.0,5.0,2.0,3.0,49,2.0,2.6666666666666665,3.0,Kemeja,8
Kemeja Wanita Kekinian Terbaru,KEM-032,11,2024,0.0,0.0,268513.3333333334,0.0,0.0,0.0,5.0,2.3333333333333335,49,2.0,2.5,-5.0,Kemeja,8
